사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
Jun-19,8호선,2823,남한산성입구(성남법원.검찰청),19,0,10510,1237,21350,6186,52797,11648,68426,28757,37649,23411,23907,16209,22281,12500,22854,14104,21038,16488,19539,14559,19869,18334,21561,22502,24527,27802,25996,42342,13407,38159,8983,24764,7226,25359,5209,26047,2245,15930,385,4792,1,27,0,0,0,0
Jun-19,8호선,2824,단대오거리,13,0,9483,1619,15758,5945,38134,11209,46277,20244,26030,12143,18166,9574,17504,8772,18403,10604,17494,11203,15719,12779,15548,14810,16695,20257,18031,22790,23163,36951,12314,31805,8694,22098,7041,20164,5492,19700,2542,13529,473,3691,2,147,0,0,0,0
Jun-19,8호선,2825,신흥,0,0,4268,587,6107,2460,12887,3328,16707,6878,11121,6266,7753,5135,8178,5761,7774,7345,7560,9005,7976,9460,8508,9436,9500,11344,9731,12817,8826,17467,6125,15398,4928,10460,4456,9398,3190,7682,1609,5227,336,1690,0,249,0,0,0,0
Jun-19,8호선,2826,수진,1,0,4009,516,6326,3081,14891,5319,20198,13434,12620,7996,9696,6456,9405,7224,10715,6358,9729,9670,8713,9519,10436,9476,12184,9324,11884,10504,9903,14827,5909,13338,5109,8317,4969,7854,3297,7939,1511,5087,213,1570,2,269,0,0,0,0
Jun-19,8호선,2827,모란,7,0,1992,591,3166,3004,9829,4919,12425,8856,7703,5836,6945,5441,7460,6495,8649,6515,9706,6826,9516,6383,9703,7452,11619,7517,11768,8116,11586,9661,7119,7196,5072,4839,4989,4469,4472,4078,2224,2541,609,1334,2,445,0,0,0,0
Jun-19,9호선,4101,개화,10,4,3398,385,15505,3915,38811,4688,29862,7778,17183,4372,12469,3581,9926,4199,8457,4091,7181,4661,6561,5355,7102,7065,8261,8317,11387,9950,10949,15378,5455,18701,3573,10871,2603,8753,1413,8598,623,5258,191,1597,1,70,0,0,0,0
Jun-19,9호선,4102,김포공항,19,0,2235,2930,4874,17264,13041,20338,14499,21344,12123,20891,12069,21240,14223,23026,13747,23917,16021,26797,17936,25195,21538,22472,18362,26624,23088,30714,26752,33336,20921,21556,18663,10794,18717,6908,17541,5566,5321,3656,210,2019,2,125,0,0,0,0
Jun-19,9호선,4103,공항시장,8,0,3097,310,4867,1361,8627,2041,9657,3753,6674,3747,5047,3640,4468,3513,5164,3559,5340,4091,4593,4758,4659,5159,4561,6427,4821,7375,4605,10355,2999,9627,2735,6973,2321,6185,1713,6398,953,4741,141,1679,0,88,0,0,0,0
Jun-19,9호선,4104,신방화,11,1,4675,767,12692,2361,28515,5657,28816,11659,16570,6790,12753,5876,10822,6404,11116,7379,10749,8340,9451,9196,10383,11159,12680,12963,10044,15118,10940,23140,6340,22982,5167,14273,4402,13489,3499,13404,1644,9126,251,3439,0,54,0,0,0,0
Jun-19,9호선,4105,마곡나루,18,0,4060,707,9709,5776,26425,11005,27778,28553,15291,17106,11709,11078,11755,9685,13288,11403,14095,11608,14109,12127,15067,12825,16699,13625,22452,18146,30563,29409,15232,28391,12998,17500,12736,17877,10869,17745,5721,11880,810,4321,0,187,0,0,0,0
Jun-19,9호선,4106,양천향교,4,0,4742,897,9814,10923,26727,9294,27903,28091,16882,12959,12561,8518,12250,7808,13376,9551,13108,9622,12278,10894,12898,11095,16620,12081,20108,15748,24625,23175,11350,24263,7673,15932,7091,16429,4720,16287,2246,11653,409,3293,1,124,0,0,0,0
Jun-19,9호선,4107,가양,62,0,15134,1655,27176,9531,74924,24783,79280,39839,45356,25636,34926,19850,32577,18502,33187,20335,32442,26216,28238,27100,29439,30536,32509,35179,40068,43147,43756,63865,23395,64058,17217,41395,15574,37130,12182,38473,5058,26848,777,8118,1,283,0,0,0,0
Jun-19,9호선,4108,증미,1,0,2313,844,7322,2462,18843,6386,18925,29603,11356,12121,9662,7130,9030,7444,9676,7819,9909,8390,9078,9786,10221,10496,10264,11370,12694,11578,27419,18685,9779,17019,6434,10508,5997,9074,4412,8688,1629,6050,214,1836,2,24,0,0,0,0
Jun-19,9호선,4109,등촌,9,1,5213,997,13492,4335,34664,7134,39554,17935,22205,12224,18098,10451,17909,9824,17627,12616,16879,13762,15468,14557,15378,17974,17248,19674,17112,22208,18253,35572,9846,33663,7876,18891,6724,19236,5340,16764,2831,10905,551,3227,0,4,0,0,0,0
Jun-19,9호선,4110,염창,10,0,11565,668,26606,5417,72401,7879,80845,21810,45215,12884,30323,11278,26243,11274,26046,14258,24265,16034,20195,17904,19071,22925,20007,26809,22920,36528,25560,62124,14527,61288,11094,39386,10034,37857,8221,38764,4147,26190,660,8633,0,915,0,0,0,0
Jun-19,9호선,4111,신목동,1,0,2103,324,6430,2092,18539,3123,17191,5478,9198,3912,6852,3008,5978,3111,6026,3598,5632,4711,4959,4719,5240,5028,6181,6356,7269,7865,6701,12420,3406,11274,2706,7411,2367,6982,2078,8352,881,5423,191,1761,0,154,0,0,0,0
Jun-19,9호선,4112,선유도,2,0,2273,1018,5245,4327,17292,9990,18692,31508,9906,14575,7722,6878,8216,7334,8683,6579,9002,7964,8622,8153,9267,8229,10865,10351,16049,11057,30137,16484,12273,14736,7727,8896,6577,7805,5195,8103,2405,5670,344,1711,1,101,0,0,0,0
Jun-19,9호선,4113,당산,34,3,8146,1829,19282,7533,48654,15246,61685,39280,38487,23476,29675,17073,29054,18317,30409,20810,30457,23152,27290,23748,27224,26990,28962,31204,36558,41298,46308,61507,27522,52465,22192,35459,20901,35467,18398,36242,9706,23886,1741,6584,1,261,0,0,0,0
Jun-19,9호선,4114,국회의사당,8,0,1302,1787,2137,10590,4067,40627,6838,130939,7761,52814,9368,26726,13239,21454,17399,20116,20302,22348,22546,17631,25405,14649,30256,13005,51489,14820,105385,16230,37150,9562,24884,5651,27780,4821,19070,4064,6191,2876,893,1046,0,7,0,0,0,0
Jun-19,9호선,4115,여의도,15,0,2354,2103,4397,22822,8982,104987,11971,144200,12141,53472,13377,25679,18761,25175,19581,24164,24863,27455,26798,22911,31175,21398,38844,22908,93477,24133,127442,28867,57450,21484,42163,11699,41845,9695,28485,9638,10985,6079,1587,2404,0,247,0,0,0,0
Jun-19,9호선,4116,샛강,10,0,1097,912,2160,4197,4239,11960,5387,23364,5048,12961,4953,8709,6071,7543,6636,6918,7280,7365,7819,7311,9603,7333,9721,7504,14799,8374,24579,11295,9911,8360,8751,4769,7806,3778,6157,3668,3343,2428,628,937,0,55,0,0,0,0
Jun-19,9호선,4117,노량진,229,3,15409,2619,23814,20289,60185,53850,90550,73812,52139,48860,35370,33566,34276,34171,40267,40950,45823,45611,42133,38939,41361,41149,45523,47839,55199,62928,68979,90974,39675,67177,39077,46568,47861,46988,62778,46294,19773,29949,1922,8170,0,293,0,0,0,0
Jun-19,9호선,4118,노들,14,0,3746,281,5767,1604,16727,2950,19016,4080,11978,5031,8871,4430,7794,4203,8237,4580,8285,5659,6842,5861,6125,6767,6696,8040,7604,9303,7017,14057,4396,12360,3333,8141,3006,7822,2675,7769,975,4790,214,1375,0,37,0,0,0,0
Jun-19,9호선,4119,흑석(중앙대입구),6,0,4097,1041,6253,4918,18124,11505,22506,24119,16424,18480,14262,17969,15184,15948,16664,16394,17641,15975,17750,15798,19695,15498,21246,16018,25365,20616,22330,28160,14618,23329,13142,15449,12515,13641,12765,14380,7940,11059,1667,3156,14,53,0,0,0,0
Jun-19,9호선,4120,동작(현충원),10,0,1059,378,1825,2030,5298,2899,7172,7412,5126,9365,5887,8079,10267,5141,9810,4301,7931,3829,7811,3576,6606,3518,6034,2981,5545,3081,4795,4411,2400,3441,1915,2194,1807,2275,1351,2522,713,1615,106,1673,1,278,0,0,0,0
Jun-19,9호선,4121,구반포,0,0,691,173,1864,1990,4893,3172,5698,6322,4604,6281,4231,5498,4295,5822,5449,6051,6661,6351,6733,6022,6722,5869,6723,6702,6942,7080,8759,8780,5672,6965,4524,4299,4335,3525,4052,3646,1156,2309,133,730,0,36,0,0,0,0
Jun-19,9호선,4122,신반포,1,0,546,265,2041,3240,5339,6748,7133,8101,5732,6435,4613,5178,4349,4358,5006,4253,5933,5082,5085,4948,6071,5287,7691,5536,7685,6016,8731,8087,5167,7095,4092,4288,4382,3607,3133,3622,1214,2454,183,701,0,23,0,0,0,0
Jun-19,9호선,4123,고속터미널,5,0,2475,1595,5266,16126,14539,21496,19366,29735,16182,33427,14640,37455,16778,44304,20965,43356,24136,44133,26942,47479,31182,49764,35624,51252,37788,54856,39446,59071,33726,44623,32460,29637,29229,23062,22903,20589,9033,12847,1217,2472,0,51,0,0,0,0
Jun-19,9호선,4124,사평,1,0,880,121,2985,1761,9283,4184,10879,6319,6853,3283,5273,2871,4962,2719,5106,3955,4955,4916,4460,4786,5062,5898,7042,6077,7088,6885,7426,9496,4466,8085,2999,5251,2267,5377,1816,4966,704,2833,112,942,0,25,0,0,0,0
Jun-19,9호선,4125,신논현,14,0,6471,1932,16217,15805,32365,43786,42822,98640,33192,88582,28889,53982,32654,45534,38532,47291,45094,50906,47406,48790,52357,49498,60674,50774,78476,66611,109015,99434,81443,77611,63836,40698,72218,34435,72592,29688,37857,20281,6489,5327,0,440,0,0,0,0
Jun-19,공항철도 1호선,4201,서울역,204,1,5770,1506,6816,14053,13887,19695,20427,28015,19775,24322,21087,21322,27162,21387,29220,22976,28823,19793,21316,21056,31573,20598,31029,22966,34394,22094,35078,24497,29125,21460,21758,15670,21487,13794,16522,11487,9062,6219,130,3587,0,0,0,0,0,0
Jun-19,공항철도 1호선,4202,공덕,106,1,1770,156,2654,1277,5728,2895,6081,9402,4147,4976,3443,3385,3181,3440,3457,4021,3375,4123,3100,3803,3286,4372,3258,4956,4392,6243,8413,11013,4253,7907,3191,5536,3183,5471,2459,6045,1564,4433,142,1876,0,0,0,0,0,0
Jun-19,공항철도 1호선,4203,홍대입구,297,9,5850,511,6939,3243,11893,8814,14906,21398,14450,20359,15793,17033,16283,18268,16295,23829,16842,24081,17953,23476,20355,24053,23749,24714,27943,29231,34794,37524,28481,29326,26651,19041,32348,16341,33809,14824,17418,12584,1714,3490,1,1,0,0,0,0
Jun-19,공항철도 1호선,4204,디지털미디어시티,67,1,3837,856,6557,6161,16377,23406,18133,82341,11394,37171,8738,15368,10222,12193,12670,13047,12916,14472,12668,11877,15104,11660,18130,12509,32938,14735,80917,20713,33129,15510,21492,9588,21058,7937,20609,7819,8594,5579,891,2769,0,3,0,0,0,0
Jun-19,공항철도 1호선,4206,마곡나루,6,0,1201,515,2764,6018,7408,12830,9226,34908,4953,14333,3403,5516,3710,4018,4593,4201,4914,4768,4757,4281,6311,3994,9286,4322,29653,5701,29124,9401,11564,7071,7252,4390,6195,4673,4505,4780,1926,3015,381,2388,0,0,0,0,0,0
Jun-19,공항철도 1호선,4207,김포공항,15,1,2122,1915,4176,12492,8938,22304,14688,21364,15785,12317,16723,10983,19515,12280,18339,13170,20891,13332,21478,12139,22666,10880,17052,13350,23437,14975,31085,15069,22294,9454,18474,5184,19479,3714,18707,2861,6619,1949,270,1133,0,33,0,0,0,0
Jun-19,공항철도 1호선,4208,계양,19,1,10036,850,23318,3547,62914,4650,52472,6520,29093,5988,21540,4782,18824,5639,16876,6687,14727,8686,12007,10968,11659,13845,12362,17749,12378,24140,10950,41038,6855,44409,5074,28800,4264,25018,3179,28722,1566,17461,317,4800,0,0,0,0,0,0
Jun-19,공항철도 1호선,4209,검암,1753,1,9719,760,17874,3239,42163,7996,31359,15037,16059,6390,12502,5120,12327,4893,11938,6193,9976,6873,8808,8302,8656,9370,9788,11741,11836,15627,15829,28028,6717,31253,5542,20284,4680,17424,3629,19097,1700,13261,266,7708,0,0,0,0,0,0
Jun-19,공항철도 1호선,4210,청라국제도시,208,2,4616,285,16973,3377,31972,7294,19250,17758,12288,5444,9968,3658,9427,3764,9282,4520,7778,5691,6846,5931,7357,7496,8726,9634,12379,12078,18710,19052,6155,23882,4498,14372,3862,13598,2869,13806,1314,10531,179,3128,0,0,0,0,0,0
Jun-19,공항철도 1호선,4211,운서,101,0,8697,696,11389,7169,18554,10394,17571,15085,11511,10979,11159,6550,13126,6412,13015,6941,10735,7876,10133,8438,10395,11497,12966,12661,16450,14807,14693,21026,8556,17958,8398,15160,7947,16700,6558,16501,2897,12964,396,4680,0,0,0,0,0,0
Jun-19,공항철도 1호선,4212,공항화물청사,5,0,582,425,1680,7613,1911,14244,2499,26898,2853,4325,741,2305,805,3725,1230,3208,1621,1869,2283,964,3146,1144,4897,1585,9435,1437,18611,1044,5391,2685,3559,3169,4628,1301,2770,352,660,231,5,76,0,0,0,0,0,0
Jun-19,공항철도 1호선,4213,인천공항1터미널,0,0,16380,6349,17428,19738,19424,39293,20228,39509,19713,28006,20059,25934,21867,37096,26956,41121,30535,35804,38291,36493,43015,23937,40469,30651,38796,28589,39899,26737,27086,23691,24568,20793,28780,13180,29790,11299,14072,9720,36,8420,0,0,0,0,0,0
Jun-19,공항철도 1호선,4215,인천공항2터미널,0,0,6369,3180,5488,8610,7319,15062,7567,14027,7538,9082,4060,10442,5571,11805,10932,12451,7478,8721,9396,7996,12361,10852,12970,10336,18896,11452,20793,5972,10635,3384,8464,2568,9269,2992,6242,2009,3628,1599,1,1075,0,0,0,0,0,0
Jun-19,공항철도 1호선,4217,영종,12,0,2456,142,6071,2030,9967,2697,8188,3294,6247,2480,5488,2008,5148,2730,4620,3161,4052,3360,3765,3782,4188,4503,4719,4779,5180,6447,4145,7670,2644,9342,2156,6139,1764,6564,1197,6480,685,5396,104,2124,0,0,0,0,0,0
Jun-19,9호선2~3단계,4126,언주,12,0,1716,910,3164,8630,5711,14100,8820,40188,8382,36086,9365,15976,10835,11130,12258,10466,11867,12525,13737,11582,14651,10390,17574,11469,26862,11895,43731,13960,22865,11651,13903,7762,12345,7049,9490,6580,3947,4542,606,1596,5,37,0,0,0,0
Jun-19,9호선2~3단계,4127,선정릉,3,1,1052,872,3856,5499,8474,15362,9555,43567,7712,35719,6992,18035,7828,12345,9850,12018,10867,12781,11760,11051,12802,10739,14783,10858,20656,12444,42445,14748,25078,11697,14714,7406,13465,7549,11510,7434,4544,4948,715,1765,3,34,0,0,0,0
Jun-19,9호선2~3단계,4128,삼성중앙,13,0,956,338,2371,2699,5242,8281,6052,31323,5792,22548,5539,8955,6173,7392,6853,7508,7785,7268,8563,7772,9019,7025,10501,7501,14046,8662,30906,10591,16219,8868,9135,5526,7862,4650,6009,4519,2517,3131,493,954,0,25,0,0,0,0
Jun-19,9호선2~3단계,4129,봉은사,12,0,1893,1364,5209,10404,9608,33674,9932,85843,9991,64537,10488,39040,15095,34458,20023,31127,24265,34550,29179,29741,34266,26979,41325,24165,58964,24442,87793,26496,49796,18990,37666,10304,35145,8681,26320,8116,7750,4705,1077,1144,0,29,0,0,0,0
Jun-19,9호선2~3단계,4130,종합운동장,12,1,1398,327,4001,1847,9490,3878,10985,8835,7902,7262,5727,4649,6167,4864,6555,5000,7488,6280,7015,6606,7458,6653,8065,7494,9607,8927,11790,13544,7596,11341,7818,6975,7857,6355,7741,6061,4298,4712,721,1229,0,18,0,0,0,0
Jun-19,9호선2~3단계,4131,삼전,12,1,3252,437,5988,2035,14647,2768,22110,6783,14859,5265,9321,4635,8020,4753,8441,5009,8392,6074,7563,6650,7078,7222,7604,9630,8424,12307,9998,17914,6277,16975,5090,11046,4065,10672,3567,10839,1669,8164,324,3232,1,105,0,0,0,0
Jun-19,9호선2~3단계,4132,석촌고분,8,0,2153,290,4384,1703,11818,3583,18062,7357,12332,5948,8434,4070,7921,4519,8058,4968,7693,6583,7114,6700,7257,6719,7927,8510,8527,10534,10046,14591,5768,14111,4250,9811,3717,9205,3260,9354,1454,6402,248,1879,0,40,0,0,0,0
Jun-19,9호선2~3단계,4133,석촌,4,1,3083,208,7286,1659,19111,3760,22031,7536,15530,6588,10121,5948,9643,5511,10050,6308,10508,7066,9128,7197,9309,8115,10886,8900,12094,11762,13412,19131,8237,16937,7250,10146,7215,10710,6453,11218,3097,6705,645,1914,0,8,0,0,0,0
Jun-19,9호선2~3단계,4134,송파나루,5,0,1685,184,2755,1473,8585,2159,10949,6631,7676,5167,5287,4495,4949,4626,5489,5412,6145,6018,5961,5860,6044,6120,6156,7217,6841,8913,9060,13743,5373,11529,4733,6213,4837,5929,3896,5413,1836,4002,277,889,0,4,0,0,0,0
Jun-19,9호선2~3단계,4135,한성백제,2,0,678,201,2225,1121,5339,1248,6460,3796,4008,3365,2740,2613,2901,2460,3410,2399,3608,2891,3370,3054,3540,3004,3835,3909,4946,3860,5883,5228,2827,5101,2404,3073,2451,2765,2122,2840,820,2032,106,577,0,1,0,0,0,0
Jun-19,9호선2~3단계,4136,올림픽공원(한국체대),8,0,1059,332,5559,4089,12241,5324,13818,15009,9736,11535,7311,11317,7621,12428,8736,14386,9590,18091,9315,19551,10811,19434,13056,24261,18760,24753,17708,20888,9857,14973,15537,9584,22842,8693,37383,9938,10383,6149,228,1913,0,9,0,0,0,0
Jun-19,9호선2~3단계,4137,둔촌오륜,0,0,191,152,756,746,2451,3950,2866,1863,1888,934,1192,914,1350,1104,1148,943,1545,1056,1812,1080,2033,1188,4991,1286,2066,1505,2026,2410,1139,2051,582,1351,552,1349,589,1434,252,885,39,219,0,1,0,0,0,0
Jun-19,9호선2~3단계,4138,중앙보훈병원,11,2,2211,259,7592,4680,24648,8919,24278,12875,15623,10413,13516,10922,12994,8911,12619,8877,10551,10551,12734,11003,14071,9469,14559,10119,15330,10949,10820,17652,6051,16694,4599,10383,3865,10090,3049,10979,1005,6752,150,1742,0,167,0,0,0,0
Jun-19,우이신설선,4701,북한산우이,9,3,1455,685,2893,2457,9294,3312,9521,5595,6362,9194,4884,9308,4754,7902,6233,6177,6649,4936,8216,4471,8014,4328,7470,4760,6879,4674,5170,5756,3620,6028,2679,3760,1806,3323,1118,2725,544,2240,128,967,0,52,0,0,0,0
Jun-19,우이신설선,4702,솔밭공원,13,0,2017,334,3498,1044,9652,1504,9207,3325,6761,2499,5217,2651,4613,2974,4469,3473,4096,4036,3796,4142,4079,4392,4072,5167,3791,5562,3080,6902,2157,7156,1334,4971,980,4315,657,3749,274,2768,62,791,0,46,0,0,0,0
Jun-19,우이신설선,4703,4.19민주묘지,9,2,1519,351,3112,1215,7874,1993,8815,6507,6481,5898,5423,5951,5480,5593,5905,5553,6474,5228,6109,5355,6712,5061,7703,5425,7329,5977,6399,7345,4079,7783,3010,4923,2370,4332,1739,3728,766,2730,183,798,0,3,0,0,0,0
Jun-19,우이신설선,4704,가오리,10,1,2403,312,5857,1315,16139,2329,18107,4777,11775,4193,8816,4069,7589,4179,8030,5098,7057,5501,6074,6024,5804,7345,5695,9437,5837,9813,5273,12833,3441,13442,2454,8469,1727,7260,1075,6663,631,4272,123,1192,0,0,0,0,0,0
Jun-19,우이신설선,4705,화계,0,0,1916,532,3943,1101,12222,2102,13293,4573,8785,4562,6583,4526,6611,4060,7097,4600,6312,4891,5655,4839,5016,5310,5554,6537,4888,7188,4446,9809,3226,9437,2165,6067,1841,5113,1058,4744,531,3042,104,852,0,0,0,0,0,0
Jun-19,우이신설선,4706,삼양,2,0,1190,268,2222,1011,6450,1223,8026,3242,5292,2873,4404,3044,3735,2389,4123,2802,3914,3238,3289,3510,2996,4384,3153,5255,3034,4950,2915,6834,2150,6553,1568,4050,1192,3706,846,3005,357,1821,58,560,0,0,0,0,0,0
Jun-19,우이신설선,4707,삼양사거리,2,1,1657,387,2576,975,6638,2031,8143,4515,6233,3301,5130,3464,4886,3394,4902,3831,4967,4183,4207,4279,4092,5108,4125,5868,3917,6268,3569,7488,3039,6707,2174,4178,1516,3426,1216,2948,544,1627,114,599,0,0,0,0,0,0
Jun-19,우이신설선,4708,솔샘,1,0,2774,397,9085,1592,27478,2834,28391,4086,16970,3348,11329,3352,9344,3603,9469,5151,8932,5701,6700,6476,6218,8527,7076,11393,6761,12405,5589,20165,3808,20277,2626,12600,1885,11267,1631,11192,827,6925,187,2425,1,1,0,0,0,0
Jun-19,우이신설선,4709,북한산보국문,8,2,2155,686,6941,2394,19677,6046,23661,8669,16430,7090,11781,6145,10338,5584,10637,6324,10497,6926,9062,7535,9161,9019,11713,11157,10503,13360,10426,18134,6727,17391,4652,11295,4363,10451,3333,10510,1903,6989,531,1786,0,0,0,0,0,0
Jun-19,우이신설선,4710,정릉,5,3,1996,609,5528,1851,13097,3212,15269,5753,13079,4722,9269,4490,8479,4275,8444,5213,8164,5749,7249,6096,6999,7199,7077,8625,7273,9887,7695,13455,4587,11622,3198,7759,3087,7130,2502,6127,1128,3733,316,1061,0,0,0,0,0,0
Jun-19,우이신설선,4711,성신여대입구(돈암),0,0,997,335,1178,1251,4143,5000,6759,8629,4893,8117,4584,6977,4998,6685,6785,7140,6014,8381,6205,8305,7098,7841,8417,8381,9178,9152,9270,12316,6456,8934,6103,5103,6761,4145,7193,3353,3066,2357,666,671,0,0,0,0,0,0
Jun-19,우이신설선,4712,보문,2,1,340,157,809,1003,2254,3191,3867,5259,3122,3503,2583,2537,2598,2286,2927,2454,3375,2656,3035,2618,3031,2876,3599,3197,3516,3154,4430,3830,2690,2888,1933,2081,1513,1898,1473,1801,630,1248,146,456,0,3,0,0,0,0
Jun-19,우이신설선,4713,신설동,47,1,801,976,881,1879,1392,5229,2144,12778,1940,6947,2022,4284,2340,3080,2630,3053,2952,3457,3213,2702,4028,2288,4768,2170,6347,2490,9755,2329,5198,1423,3198,1060,2845,954,2207,888,1065,761,203,541,1,88,0,0,0,0
